time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-11-10T11:13:48.080Z,38.7911667,-122.7606667,1.78,1.18,md,42,61,0.009474,0.06,nc,nc73651030,2021-11-18T00:57:18.511Z,"2km NNW of The Geysers, CA",earthquake,0.15,0.25,0.136,8,reviewed,nc,nc
2021-11-10T05:12:19.360Z,38.7876663,-122.7616653,1.75,1.03,md,17,64,0.01303,0.06,nc,nc73650945,2021-11-10T06:09:14.534Z,"1km NNW of The Geysers, CA",earthquake,0.28,0.52,0.75,3,automatic,nc,nc
2021-11-10T00:41:06.260Z,38.7806664,-122.7555008,0.93,1.13,md,15,68,0.01276,0.03,nc,nc73650880,2021-11-10T04:08:11.638Z,"0km NNE of The Geysers, CA",earthquake,0.23,0.49,0.09,4,automatic,nc,nc
2021-11-09T13:02:09.240Z,38.7885,-122.7625,1.67,1.35,md,39,66,0.0123,0.05,nc,nc73650690,2021-11-17T03:01:10.729Z,"1km NNW of The Geysers, CA",earthquake,0.15,0.21,0.083,9,reviewed,nc,nc
2021-11-09T05:22:04.140Z,38.7856667,-122.7378333,1.5,1.55,md,37,44,0.002576,0.05,nc,nc73650610,2021-11-17T01:18:11.020Z,"2km ENE of The Geysers, CA",earthquake,0.16,0.2,0.125,8,reviewed,nc,nc
2021-11-08T20:30:27.720Z,38.7879982,-122.7611694,1.33,1.02,md,16,78,0.01266,0.06,nc,nc73650480,2021-11-08T20:53:15.010Z,"1km NNW of The Geysers, CA",earthquake,0.26,0.44,0.12,5,automatic,nc,nc
2021-11-08T11:59:52.930Z,38.7893333,-122.7611694,1.67,1.08,md,16,76,0.01133,0.03,nc,nc73650355,2021-11-08T12:30:12.019Z,"1km NNW of The Geysers, CA",earthquake,0.27,0.49,0.11,6,automatic,nc,nc
2021-11-07T14:02:57.550Z,38.7865,-122.7343333,1.47,1.57,md,37,38,0.003756,0.07,nc,nc73650025,2021-11-16T06:28:12.461Z,"2km ENE of The Geysers, CA",earthquake,0.19,0.28,0.061,9,reviewed,nc,nc
2021-11-07T13:47:23.230Z,38.7866667,-122.737,1.03,1.74,md,44,60,0.003431,0.07,nc,nc73650005,2021-11-16T07:18:11.396Z,"2km ENE of The Geysers, CA",earthquake,0.19,0.23,0.067,14,reviewed,nc,nc
2021-11-07T13:25:44.690Z,38.7875,-122.7331667,1.41,1.34,md,39,48,0.005085,0.06,nc,nc73649975,2021-11-16T06:25:11.446Z,"2km ENE of The Geysers, CA",earthquake,0.18,0.27,0.107,9,reviewed,nc,nc
2021-11-07T12:26:14.290Z,38.7875,-122.7341667,1.43,1.2,md,41,66,0.004703,0.05,nc,nc73649940,2021-11-16T05:32:11.083Z,"2km ENE of The Geysers, CA",earthquake,0.16,0.25,0.06,7,reviewed,nc,nc
2021-11-07T06:24:46.350Z,38.7886667,-122.76,1.81,1.42,md,39,60,0.01194,0.05,nc,nc73649785,2021-11-16T02:50:11.092Z,"1km NNW of The Geysers, CA",earthquake,0.18,0.27,0.091,8,reviewed,nc,nc
2021-11-07T03:58:44.980Z,38.7888336,-122.7611694,0.99,1.11,md,15,77,0.01183,0.05,nc,nc73649750,2021-11-07T05:35:15.119Z,"1km NNW of The Geysers, CA",earthquake,0.26,0.5,0.08,4,automatic,nc,nc
2021-11-06T09:03:02.010Z,38.7785,-122.7643333,0.55,1.77,md,51,63,0.007846,0.07,nc,nc73649495,2021-11-13T10:36:11.464Z,"1km W of The Geysers, CA",earthquake,0.15,0.24,0.158,23,reviewed,nc,nc
2021-11-06T07:21:07.220Z,38.8008333,-122.7375,1.71,1.4,md,41,51,0.01736,0.06,nc,nc73649445,2021-11-15T18:59:12.168Z,"3km SSW of Cobb, CA",earthquake,0.18,0.25,0.144,9,reviewed,nc,nc
2021-11-05T22:17:42.820Z,38.7893333,-122.7695,1.65,1.38,md,5,165,0.0149,0.02,nc,nc73649320,2021-11-16T20:48:11.069Z,"2km NW of The Geysers, CA",earthquake,0.6,1.22,,1,reviewed,nc,nc
2021-11-05T06:42:27.960Z,38.7876667,-122.7625,1.23,1.4,md,40,78,0.01312,0.06,nc,nc73648880,2021-11-12T04:35:11.143Z,"1km NNW of The Geysers, CA",earthquake,0.15,0.25,0.084,10,reviewed,nc,nc
2021-11-04T18:00:18.120Z,38.7998352,-122.7525024,1.12,1.18,md,7,166,0.005688,0.05,nc,nc73648640,2021-11-04T19:51:15.441Z,"2km N of The Geysers, CA",earthquake,0.62,0.78,,1,automatic,nc,nc
2021-11-03T10:36:39.950Z,38.8001667,-122.769,1.24,1.23,md,42,69,0.007272,0.04,nc,nc73648245,2021-11-10T22:13:12.183Z,"3km NNW of The Geysers, CA",earthquake,0.13,0.19,0.14,11,reviewed,nc,nc
2021-11-02T20:05:13.280Z,38.7879982,-122.7383347,1.85,1.1,md,15,65,0.004918,0.02,nc,nc73647950,2021-11-02T23:49:11.393Z,"2km NE of The Geysers, CA",earthquake,0.3,0.5,0.05,5,automatic,nc,nc
2021-10-31T21:10:44.130Z,38.7888333,-122.7595,1.87,1.54,md,49,59,0.01178,0.05,nc,nc73647165,2021-11-09T21:38:10.375Z,"1km NNW of The Geysers, CA",earthquake,0.16,0.2,0.183,21,reviewed,nc,nc
2021-10-31T15:15:35.140Z,38.7968333,-122.7566667,3.75,1.53,md,48,53,0.004472,0.04,nc,nc73647055,2021-11-09T22:52:15.499Z,"2km N of The Geysers, CA",earthquake,0.17,0.26,0.149,18,reviewed,nc,nc
2021-10-30T02:46:20.480Z,38.7911667,-122.7635,2.25,1.35,md,44,67,0.009897,0.05,nc,nc73646410,2021-11-09T01:50:11.840Z,"2km NNW of The Geysers, CA",earthquake,0.18,0.26,0.067,12,reviewed,nc,nc
2021-10-27T20:04:14.090Z,38.7888333,-122.761,1.66,1.57,md,45,62,0.01182,0.04,nc,nc73645625,2021-11-07T21:40:12.362Z,"1km NNW of The Geysers, CA",earthquake,0.13,0.25,0.083,15,reviewed,nc,nc
2021-10-25T21:04:44.010Z,38.799,-122.7703333,3.59,1.5,md,42,71,0.008457,0.04,nc,nc73644575,2021-11-05T07:12:13.254Z,"3km NNW of The Geysers, CA",earthquake,0.19,0.27,0.172,8,reviewed,nc,nc
2021-10-25T12:51:34.390Z,38.7966652,-122.7496643,1.38,1.03,md,18,79,0.008791,0.04,nc,nc73644405,2021-10-25T13:31:10.449Z,"2km NNE of The Geysers, CA",earthquake,0.25,0.47,0.17,5,automatic,nc,nc
2021-10-25T12:03:27.080Z,38.7938347,-122.760498,1.64,1.18,md,7,113,0.006808,0.05,nc,nc73644400,2021-11-05T05:49:12.994Z,"2km N of The Geysers, CA",earthquake,0.53,1.05,,1,automatic,nc,nc
2021-10-25T12:01:52.640Z,38.7931667,-122.7591667,2.26,2.35,md,58,52,0.00746,0.06,nc,nc73644390,2021-11-05T08:45:14.442Z,"2km N of The Geysers, CA",earthquake,0.15,0.25,0.144,28,reviewed,nc,nc
2021-10-23T07:36:06.610Z,38.7875,-122.761,1.6,1.31,md,39,62,0.01314,0.06,nc,nc73643395,2021-11-02T21:38:11.019Z,"1km NNW of The Geysers, CA",earthquake,0.17,0.27,0.055,12,reviewed,nc,nc
2021-10-23T04:54:32.660Z,38.7908333,-122.7481667,1.47,1.54,md,41,43,0.01173,0.05,nc,nc73643220,2021-11-02T08:48:10.571Z,"2km NNE of The Geysers, CA",earthquake,0.15,0.25,0.093,12,reviewed,nc,nc
2021-10-21T12:59:30.620Z,38.7898333,-122.7593333,1.25,1.14,md,39,58,0.01078,0.05,nc,nc73642410,2021-10-27T09:44:11.627Z,"1km N of The Geysers, CA",earthquake,0.16,0.26,0.079,11,reviewed,nc,nc
2021-10-21T02:22:50.080Z,38.8028333,-122.7693333,1.12,1.47,md,43,63,0.007835,0.05,nc,nc73642175,2021-10-27T03:01:13.411Z,"3km NNW of The Geysers, CA",earthquake,0.13,0.19,0.089,14,reviewed,nc,nc
2021-10-20T20:45:36.080Z,38.7878333,-122.75,0.23,1.59,md,44,41,0.01134,0.05,nc,nc73642070,2021-10-27T01:07:15.705Z,"1km NNE of The Geysers, CA",earthquake,0.13,0.25,0.109,13,reviewed,nc,nc
2021-10-20T04:49:33.840Z,38.7905,-122.7581667,3.03,1.07,md,38,56,0.01018,0.07,nc,nc73641745,2021-10-26T04:46:12.495Z,"2km N of The Geysers, CA",earthquake,0.22,0.37,0.172,8,reviewed,nc,nc
2021-10-20T04:14:55.070Z,38.8018341,-122.7621689,0.51,1.1,md,11,58,0.002268,0.33,nc,nc73641720,2021-10-20T05:51:12.579Z,"3km N of The Geysers, CA",earthquake,0.89,2.08,0.05,4,automatic,nc,nc
2021-10-20T04:06:13.120Z,38.7895012,-122.7621689,1.95,1.18,md,15,76,0.01896,0.02,nc,nc73641690,2021-10-20T08:29:14.936Z,"1km NNW of The Geysers, CA",earthquake,0.28,0.47,0.22,6,automatic,nc,nc
2021-10-20T04:05:53.910Z,38.8011667,-122.7545,-0.47,1.88,md,33,50,0.004108,0.06,nc,nc73641680,2021-10-25T22:31:12.542Z,"3km N of The Geysers, CA",earthquake,0.16,0.42,0.031,5,reviewed,nc,nc
2021-10-20T04:05:38.770Z,38.8046667,-122.7603333,0.36,1.5,md,15,78,0.004065,0.05,nc,nc73641675,2021-10-25T21:37:12.482Z,"3km N of The Geysers, CA",earthquake,0.28,0.31,,1,reviewed,nc,nc
2021-10-20T04:05:04.280Z,38.7878333,-122.7601667,1.51,3.13,ml,95,47,0.01278,0.08,nc,nc73641685,2021-12-25T22:58:50.040Z,"1km NNW of The Geysers, CA",earthquake,0.1,0.18,0.224,106,reviewed,nc,nc
2021-10-19T20:13:26.040Z,38.7891667,-122.7608333,1.89,1.57,md,19,122,0.01975,0.04,nc,nc73641550,2021-10-22T06:10:12.882Z,"1km NNW of The Geysers, CA",earthquake,0.25,0.44,0.032,7,reviewed,nc,nc
2021-10-19T20:07:39.280Z,38.7911682,-122.7354965,1.89,1.16,md,9,130,0.007978,0.02,nc,nc73641545,2021-10-19T21:44:14.170Z,"2km NE of The Geysers, CA",earthquake,0.33,0.6,0.28,4,automatic,nc,nc
2021-10-18T18:30:00.330Z,38.7941667,-122.763,0.69,1.54,md,39,63,0.006942,0.04,nc,nc73641235,2021-10-22T08:24:14.496Z,"2km NNW of The Geysers, CA",earthquake,0.15,0.26,0.052,8,reviewed,nc,nc
2021-10-18T18:29:49.410Z,38.7948341,-122.7636642,0.65,1.08,md,18,65,0.006555,0.04,nc,nc73641230,2021-10-18T19:00:11.254Z,"2km NNW of The Geysers, CA",earthquake,0.19,0.39,0.32,5,automatic,nc,nc
2021-10-16T21:27:36.680Z,38.7893333,-122.7351667,1.86,1.62,md,45,40,0.006208,0.04,nc,nc73640345,2021-10-19T04:14:11.433Z,"2km NE of The Geysers, CA",earthquake,0.16,0.26,0.073,15,reviewed,nc,nc
2021-10-14T09:20:13.150Z,38.7971667,-122.7491667,2.02,1.41,md,43,48,0.008934,0.05,nc,nc73639455,2021-10-14T22:01:11.322Z,"2km NNE of The Geysers, CA",earthquake,0.16,0.23,0.132,13,reviewed,nc,nc
2021-10-12T04:17:47.480Z,38.791,-122.7343333,0.58,1.55,md,27,85,0.02204,0.07,nc,nc73638590,2021-10-13T03:59:16.215Z,"2km NE of The Geysers, CA",earthquake,0.23,0.41,0.014,5,reviewed,nc,nc
2021-10-12T04:17:36.110Z,38.7905,-122.7388333,1.63,1.82,md,48,42,0.01919,0.04,nc,nc73638585,2021-10-13T05:23:15.317Z,"2km NE of The Geysers, CA",earthquake,0.12,0.17,0.243,29,reviewed,nc,nc
2021-10-10T17:18:50.520Z,38.7821655,-122.7378311,1.92,1.03,md,9,124,0.001376,0.01,nc,nc73637975,2021-10-10T17:56:12.777Z,"2km ENE of The Geysers, CA",earthquake,0.41,0.66,0.17,2,automatic,nc,nc
2021-10-10T05:08:33.500Z,38.807,-122.7606667,0.49,1.73,md,56,40,0.006409,0.07,nc,nc73637790,2021-10-12T20:57:13.216Z,"3km N of The Geysers, CA",earthquake,0.11,0.16,0.217,29,reviewed,nc,nc
2021-10-10T04:38:02.040Z,38.7858333,-122.766,1.66,2.59,md,92,57,0.01509,0.08,nc,nc73637770,2021-12-18T19:58:46.040Z,"1km NW of The Geysers, CA",earthquake,0.1,0.18,0.142,70,reviewed,nc,nc
2021-10-09T23:42:56.400Z,38.7756667,-122.7523333,0.07,1.34,md,43,61,0.01159,0.05,nc,nc73637680,2021-10-12T17:19:10.991Z,"0km ESE of The Geysers, CA",earthquake,0.13,0.23,0.132,10,reviewed,nc,nc
2021-10-09T22:51:25.620Z,38.7865,-122.7673333,1.6,2.56,md,81,49,0.01531,0.05,nc,nc73637645,2021-12-18T19:58:44.040Z,"1km NW of The Geysers, CA",earthquake,0.12,0.17,0.158,60,reviewed,nc,nc
2021-10-08T09:12:55.910Z,38.7999992,-122.7441635,0.32,1.15,md,21,106,0.01217,0.07,nc,nc73636975,2021-10-08T09:44:12.252Z,"3km NNE of The Geysers, CA",earthquake,0.25,0.52,0.08,6,automatic,nc,nc
2021-10-08T09:03:45.980Z,38.7985,-122.7438333,0.52,1.32,md,38,49,0.01259,0.07,nc,nc73636965,2021-10-08T23:02:14.107Z,"3km NNE of The Geysers, CA",earthquake,0.15,0.23,0.113,8,reviewed,nc,nc
2021-10-08T07:18:56.730Z,38.7878342,-122.7454987,1.68,1.14,md,18,84,0.008252,0.02,nc,nc73636940,2021-10-08T07:52:12.898Z,"2km NE of The Geysers, CA",earthquake,0.26,0.53,0.04,4,automatic,nc,nc
2021-10-07T02:41:28.260Z,38.7944984,-122.7669983,3.02,1.15,md,27,71,0.008357,0.03,nc,nc73636445,2021-10-07T05:41:13.649Z,"2km NNW of The Geysers, CA",earthquake,0.25,0.48,0.04,5,automatic,nc,nc
2021-10-05T04:04:05.080Z,38.7893333,-122.7365036,1.29,1.16,md,14,67,0.00609,0.05,nc,nc73633601,2021-10-05T05:13:11.624Z,"2km NE of The Geysers, CA",earthquake,0.28,0.65,0.05,7,automatic,nc,nc
2021-10-03T17:58:13.150Z,38.7955017,-122.7361679,1.44,1.1,md,16,68,0.01225,0.03,nc,nc73632926,2021-10-03T19:20:11.989Z,"3km NE of The Geysers, CA",earthquake,0.24,0.46,0.09,5,automatic,nc,nc
2021-10-02T03:07:58.760Z,38.7976667,-122.7538333,1.7,1.65,md,48,49,0.005461,0.06,nc,nc73632151,2021-10-04T20:47:16.744Z,"2km N of The Geysers, CA",earthquake,0.14,0.21,0.081,17,reviewed,nc,nc
2021-10-01T19:04:32.270Z,38.7871667,-122.7621667,1.38,1.5,md,44,65,0.01357,0.05,nc,nc73631971,2021-10-04T00:14:12.494Z,"1km NNW of The Geysers, CA",earthquake,0.15,0.25,0.088,14,reviewed,nc,nc
2021-10-01T05:13:14.230Z,38.7773333,-122.7461667,-0.37,1.54,md,33,59,0.009445,0.06,nc,nc73631701,2021-10-02T08:22:11.926Z,"1km E of The Geysers, CA",earthquake,0.13,0.29,0.115,7,reviewed,nc,nc
2021-10-01T05:12:19.310Z,38.783,-122.7513333,0.05,2.73,md,85,37,0.01142,0.09,nc,nc73631706,2021-12-10T21:14:01.040Z,"1km NE of The Geysers, CA",earthquake,0.11,0.2,0.176,72,reviewed,nc,nc
2021-09-29T03:53:23.230Z,38.7858333,-122.7653333,2.16,1.94,md,57,58,0.01509,0.06,nc,nc73630731,2021-10-01T05:37:11.082Z,"1km NW of The Geysers, CA",earthquake,0.13,0.21,0.247,27,reviewed,nc,nc
2021-09-28T22:20:09.950Z,38.7978325,-122.751503,1.63,1.02,md,21,53,0.006994,0.03,nc,nc73630651,2021-09-28T22:21:47.344Z,"2km N of The Geysers, CA",earthquake,0.22,0.39,0.18,5,automatic,nc,nc
2021-09-23T20:22:52.780Z,38.8008333,-122.7705,1.44,1.73,md,50,44,0.008432,0.05,nc,nc73628591,2021-09-27T16:57:00.009Z,"3km NNW of The Geysers, CA",earthquake,0.16,0.21,0.176,20,reviewed,nc,nc
2021-09-22T04:03:42.340Z,38.7853317,-122.7501678,-0.87,1.03,md,14,157,0.01699,0.28,nc,nc73627791,2021-09-22T04:05:17.602Z,"1km NNE of The Geysers, CA",earthquake,0.72,2.74,0.13,3,automatic,nc,nc
2021-09-20T01:31:47.710Z,38.7786667,-122.76,0.71,1.5,md,35,52,0.009118,0.07,nc,nc73626916,2021-09-23T19:42:27.570Z,"0km WNW of The Geysers, CA",earthquake,0.15,0.25,0.172,14,reviewed,nc,nc
2021-09-16T06:17:43.490Z,38.7861667,-122.7361667,1.67,1.23,md,41,44,0.002958,0.06,nc,nc73625431,2021-09-21T17:10:31.630Z,"2km ENE of The Geysers, CA",earthquake,0.18,0.29,0.073,11,reviewed,nc,nc
2021-09-15T13:51:07.740Z,38.7905006,-122.7336655,1.56,1.05,md,19,94,0.02273,0.04,nc,nc73625141,2021-09-15T13:52:43.302Z,"2km NE of The Geysers, CA",earthquake,0.27,0.51,0.11,5,automatic,nc,nc
2021-09-13T02:19:47.560Z,38.7978333,-122.7495,1.44,1.28,md,43,47,0.008453,0.05,nc,nc73624216,2021-09-18T00:07:35.078Z,"2km NNE of The Geysers, CA",earthquake,0.13,0.25,0.234,6,reviewed,nc,nc
2021-09-11T04:56:46.190Z,38.7923333,-122.7641667,2.91,1.35,md,48,66,0.008982,0.05,nc,nc73623471,2021-09-17T01:07:55.850Z,"2km NNW of The Geysers, CA",earthquake,0.14,0.23,0.109,16,reviewed,nc,nc
2021-09-10T14:28:26.390Z,38.7871667,-122.7686667,1.33,1.3,md,38,81,0.01515,0.04,nc,nc73623126,2021-09-16T20:16:36.081Z,"2km NW of The Geysers, CA",earthquake,0.17,0.24,0.053,7,reviewed,nc,nc
2021-09-09T15:28:11.240Z,38.7886667,-122.7631667,1.7,1.19,md,40,67,0.01224,0.04,nc,nc73622666,2021-09-16T00:04:26.900Z,"1km NNW of The Geysers, CA",earthquake,0.19,0.29,0.11,10,reviewed,nc,nc
2021-09-09T14:27:57.450Z,38.7946667,-122.7665,0.94,1.08,md,37,70,0.007971,0.05,nc,nc71126109,2021-09-11T07:53:27.833Z,"2km NNW of The Geysers, CA",earthquake,0.14,0.33,0.024,9,reviewed,nc,nc
2021-09-06T17:06:36.330Z,38.785,-122.7611667,0.53,2.32,md,69,58,0.0147,0.06,nc,nc73621031,2021-09-13T17:51:45.590Z,"1km NNW of The Geysers, CA",earthquake,0.12,0.18,0.121,43,reviewed,nc,nc
2021-09-06T17:06:19.380Z,38.787,-122.7626667,0.87,1.3,md,28,66,0.0138,0.03,nc,nc73621026,2021-09-13T16:55:39.264Z,"1km NNW of The Geysers, CA",earthquake,0.16,0.26,0.092,4,reviewed,nc,nc
2021-09-05T21:34:33.460Z,38.7868333,-122.7678333,1.72,1.57,md,41,80,0.01516,0.04,nc,nc73620666,2021-09-06T00:06:51.761Z,"2km NW of The Geysers, CA",earthquake,0.14,0.24,0.093,17,reviewed,nc,nc
2021-09-05T21:06:24.890Z,38.7846667,-122.7681667,1.69,2.19,md,66,58,0.01405,0.07,nc,nc73620636,2021-09-13T16:19:00.660Z,"1km NW of The Geysers, CA",earthquake,0.12,0.22,0.109,51,reviewed,nc,nc
2021-09-05T04:57:44.890Z,38.779335,-122.7566681,0.96,1.09,md,16,81,0.01607,0.04,nc,nc73620321,2021-09-05T04:59:19.195Z,"0km N of The Geysers, CA",earthquake,0.25,0.53,0.09,5,automatic,nc,nc
2021-09-01T07:14:58.110Z,38.786499,-122.7666702,1.7,1.14,md,25,78,0.01512,0.06,nc,nc73618686,2021-09-01T07:21:34.502Z,"1km NW of The Geysers, CA",earthquake,0.23,0.36,0.12,6,automatic,nc,nc
2021-08-30T03:32:41.350Z,38.7845,-122.754,2.13,1.94,md,64,44,0.01356,0.07,nc,nc73617781,2021-09-03T21:30:09.237Z,"1km NNE of The Geysers, CA",earthquake,0.13,0.21,0.186,41,reviewed,nc,nc
2021-08-27T19:44:29.380Z,38.7801667,-122.7661667,0.83,1.95,md,53,77,0.009438,0.06,nc,nc73616586,2021-08-30T21:10:15.363Z,"1km WNW of The Geysers, CA",earthquake,0.13,0.2,0.127,23,reviewed,nc,nc
2021-08-19T02:46:16.400Z,38.784668,-122.7509995,0.33,1.03,md,13,84,0.01125,0.01,nc,nc73611791,2021-08-19T02:47:54.191Z,"1km NNE of The Geysers, CA",earthquake,0.24,0.45,0.16,4,automatic,nc,nc
2021-08-18T17:07:38.940Z,38.797,-122.7505,1.47,1.64,md,50,48,0.008057,0.05,nc,nc73611606,2021-08-24T18:16:08.668Z,"2km NNE of The Geysers, CA",earthquake,0.14,0.21,0.084,17,reviewed,nc,nc
2021-08-17T09:54:08.430Z,38.7994995,-122.7741699,0.73,1.01,md,15,80,0.01135,0.05,nc,nc73611071,2021-08-17T09:55:44.705Z,"3km NNW of The Geysers, CA",earthquake,0.27,0.47,0.33,3,automatic,nc,nc
2021-08-12T19:02:23.160Z,38.803833,-122.7661667,0.1,1.02,md,7,203,0.02005,0.02,nc,nc73609236,2021-08-12T19:03:59.806Z,"3km NNW of The Geysers, CA",earthquake,0.64,1.81,,1,automatic,nc,nc
2021-08-05T10:16:06.460Z,38.7855,-122.75,0.58,1.49,md,53,40,0.01062,0.04,nc,nc73606046,2021-08-17T03:10:06.330Z,"1km NNE of The Geysers, CA",earthquake,0.11,0.21,0.124,18,reviewed,nc,nc
2021-08-05T10:16:04.210Z,38.7865,-122.7481667,0.75,1.05,md,21,98,0.009517,0.03,nc,nc73606041,2021-08-17T03:27:05.619Z,"1km NE of The Geysers, CA",earthquake,0.18,0.33,0.018,3,reviewed,nc,nc
2021-08-04T10:52:04.590Z,38.7951667,-122.7341667,1.58,1.22,md,44,46,0.01208,0.06,nc,nc73605591,2022-02-09T06:41:40.310Z,"3km NE of The Geysers, CA",earthquake,0.15,0.24,0.154,12,reviewed,nc,nc
2021-08-03T17:43:58.970Z,38.7795,-122.744,0.1,1.25,md,39,75,0.006801,0.06,nc,nc73605101,2021-08-15T16:28:03.520Z,"1km ENE of The Geysers, CA",earthquake,0.15,0.27,0.066,8,reviewed,nc,nc
2021-08-03T17:40:01.250Z,38.7803345,-122.7634964,0.47,1.18,md,8,95,0.009759,0.02,nc,nc73605096,2021-08-03T17:41:35.527Z,"1km WNW of The Geysers, CA",earthquake,0.28,0.67,0.27,2,automatic,nc,nc
2021-07-29T06:33:33.100Z,38.7859993,-122.7655029,0,1.01,md,11,94,0.01526,0.04,nc,nc73601601,2021-07-29T06:35:08.911Z,"1km NW of The Geysers, CA",earthquake,0.29,0.72,,1,automatic,nc,nc
2021-07-29T06:30:35.790Z,38.7931667,-122.7613333,-0.04,2.25,md,39,61,0.007554,0.07,nc,nc73601561,2021-08-06T01:03:11.847Z,"2km NNW of The Geysers, CA",earthquake,0.15,0.28,0.365,8,reviewed,nc,nc
2021-07-27T23:50:44.320Z,38.7853317,-122.7636642,0.54,1.14,md,16,74,0.01468,0.03,nc,nc73600636,2021-07-27T23:52:19.389Z,"1km NW of The Geysers, CA",earthquake,0.24,0.51,0.03,4,automatic,nc,nc
2021-07-22T17:16:42.660Z,38.8041667,-122.7576667,0.57,1.09,md,39,42,0.003881,0.04,nc,nc73597606,2022-01-28T08:09:54.760Z,"3km N of The Geysers, CA",earthquake,0.13,0.23,0.155,9,reviewed,nc,nc
2021-07-21T21:53:02.510Z,38.7913322,-122.7365036,1.52,1.12,md,21,92,0.008085,0.04,nc,nc73597051,2021-07-21T21:54:36.533Z,"2km NE of The Geysers, CA",earthquake,0.25,0.44,0.12,6,automatic,nc,nc
2021-07-17T11:23:31.540Z,38.804,-122.771,0.18,1.55,md,34,59,0.009442,0.05,nc,nc73593751,2021-10-15T06:27:51.448Z,"3km NNW of The Geysers, CA",earthquake,0.13,0.25,0.18,6,reviewed,nc,nc
2021-07-17T08:20:53.870Z,38.7998333,-122.7736667,0.39,1.95,md,41,69,0.01093,0.08,nc,nc73593596,2021-07-27T15:05:21.223Z,"3km NNW of The Geysers, CA",earthquake,0.16,0.27,0.097,15,reviewed,nc,nc
2021-07-16T14:33:22.280Z,38.7918333,-122.7623333,2.31,1.57,md,48,63,0.009015,0.04,nc,nc73592771,2021-07-27T00:16:50.080Z,"2km NNW of The Geysers, CA",earthquake,0.15,0.24,0.213,17,reviewed,nc,nc
2021-07-15T09:46:29.340Z,38.8043327,-122.7596664,0.77,1.07,md,19,97,0.003702,0.04,nc,nc73591501,2021-07-15T09:48:07.059Z,"3km N of The Geysers, CA",earthquake,0.24,0.43,0.26,4,automatic,nc,nc
2021-07-14T23:03:53.190Z,38.8055,-122.7566667,0.46,2.17,md,39,55,0.005418,0.05,nc,nc73590996,2021-10-09T00:21:46.110Z,"3km N of The Geysers, CA",earthquake,0.17,0.27,0.072,8,reviewed,nc,nc
2021-07-13T17:22:25.040Z,38.787,-122.7486667,0.66,1.06,md,27,53,0.01006,0.04,nc,nc73589236,2021-10-15T00:34:24.400Z,"1km NNE of The Geysers, CA",earthquake,0.16,0.27,0.217,4,reviewed,nc,nc
2021-07-12T05:28:12.090Z,38.7838333,-122.7406667,1.67,2.47,md,78,35,0.003138,0.05,nc,nc73587806,2021-09-17T22:49:48.040Z,"2km ENE of The Geysers, CA",earthquake,0.11,0.14,0.139,64,reviewed,nc,nc
2021-07-09T21:06:41.600Z,38.7911667,-122.7461667,1.53,1.12,md,35,77,0.01082,0.04,nc,nc71123604,2021-07-18T04:39:04.258Z,"2km NNE of The Geysers, CA",earthquake,0.15,0.26,0.11,5,reviewed,nc,nc
2021-07-05T20:54:45.270Z,38.778,-122.765,1.91,1.89,md,55,63,0.007292,0.07,nc,nc73583491,2021-07-09T08:10:32.519Z,"1km W of The Geysers, CA",earthquake,0.16,0.25,0.085,22,reviewed,nc,nc
2021-07-04T21:37:32.710Z,38.8011665,-122.7713318,0.02,1.03,md,16,77,0.009096,0.05,nc,nc73583131,2021-07-04T21:39:09.738Z,"3km NNW of The Geysers, CA",earthquake,0.21,0.41,0.11,5,automatic,nc,nc
2021-07-02T07:35:53.030Z,38.8033333,-122.7413333,1.83,1.39,md,39,50,0.01461,0.06,nc,nc73582086,2021-07-06T16:09:19.755Z,"3km SW of Cobb, CA",earthquake,0.16,0.29,0.125,11,reviewed,nc,nc
2021-06-25T01:35:45.100Z,38.7873333,-122.7675,1.94,1.34,md,44,80,0.0146,0.04,nc,nc73579226,2021-06-26T10:25:11.969Z,"2km NW of The Geysers, CA",earthquake,0.17,0.27,0.057,11,reviewed,nc,nc
2021-06-18T07:40:57.220Z,38.7801666,-122.7634964,-0.04,1.02,md,22,71,0.009594,0.04,nc,nc73578525,2021-06-18T08:47:21.534Z,"1km WNW of The Geysers, CA",earthquake,0.19,0.43,0.15,5,automatic,nc,nc
2021-06-17T07:43:24.710Z,38.7908333,-122.7586667,1.09,1.57,md,48,57,0.009811,0.04,nc,nc73578105,2021-06-18T21:58:13.456Z,"2km N of The Geysers, CA",earthquake,0.11,0.22,0.088,17,reviewed,nc,nc
2021-06-16T11:25:48.780Z,38.7795,-122.7648333,1.38,1.46,md,45,76,,0.05,nc,nc73577615,2021-06-28T06:17:15.072Z,"1km WNW of The Geysers, CA",earthquake,0.15,0.25,0.147,12,reviewed,nc,nc
2021-06-13T01:39:42.010Z,38.7856674,-122.7751694,1.02,1.17,md,13,101,0.01247,0.04,nc,nc73573526,2021-06-13T05:44:17.154Z,"2km WNW of The Geysers, CA",earthquake,0.29,0.58,,1,automatic,nc,nc
2021-06-10T20:00:24.440Z,38.8005,-122.7728333,0.49,1.58,md,46,42,0.01025,0.05,nc,nc73572436,2021-06-14T22:32:20.452Z,"3km NNW of The Geysers, CA",earthquake,0.12,0.2,0.095,16,reviewed,nc,nc
